,date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,High,Low,Open,Close,Volume,Adj Close
31,2016-02-18,-0.51,-0.01,0.21,0.34,0.53,0.001,-0.45423396723692,30.979999542236328,29.899999618530273,29.93000030517578,30.040000915527344,26716500.0,29.410030364990234
32,2016-02-19,0.06,0.29,-0.62,-0.64,-0.41,0.001,-0.464174728998455,30.709999084472656,29.649999618530273,29.8799991607666,30.440000534057617,13140700.0,29.8016357421875
33,2016-02-22,1.43,-0.18,0.24,0.25,-0.21,0.001,-0.491837852114622,31.8700008392334,30.81999969482422,30.8799991607666,31.520000457763672,11241700.0,30.858991622924805
34,2016-02-23,-1.22,0.38,-0.52,0.77,0.5,0.001,-0.500772275106262,31.899999618530273,31.1200008392334,31.270000457763672,31.600000381469727,9234500.0,30.937313079833984
35,2016-02-24,0.53,0.64,-0.33,0.01,0.11,0.001,-0.509700106575944,31.8700008392334,30.600000381469727,31.469999313354492,31.81999969482422,8421300.0,31.152698516845703
36,2016-02-25,1.1,-0.45,0.22,-0.1,-0.25,0.001,-0.518622414910528,32.04999923706055,31.31999969482422,31.940000534057617,31.889999389648438,8740400.0,31.221233367919922
37,2016-02-26,-0.01,0.87,0.26,-0.53,0.02,0.001,-0.527540267835925,32.119998931884766,31.360000610351562,32.040000915527344,31.68000030517578,9049100.0,31.01563835144043
38,2016-02-29,-0.69,0.7,0.26,0.13,0.43,0.001,-0.554061091877725,32.02000045776367,31.34000015258789,31.610000610351562,31.360000610351562,8083600.0,30.814205169677734
39,2016-03-01,2.34,-0.64,0.3,-0.5,-0.54,0.001,-0.56304864750978,32.75,31.389999389648438,31.440000534057617,32.75,8717500.0,32.18001174926758
40,2016-03-02,0.54,0.59,0.7,-0.7,-0.08,0.001,-0.572619380470564,33.060001373291016,32.5099983215332,32.56999969482422,32.939998626708984,5845300.0,32.3667106628418
41,2016-03-03,0.51,0.56,0.65,0.31,0.4,0.001,-0.582006055998203,33.040000915527344,32.209999084472656,32.900001525878906,32.650001525878906,7550100.0,32.08175277709961
42,2016-03-04,0.37,0.33,0.29,0.1,0.03,0.001,-0.591209797389079,32.93000030517578,32.29999923706055,32.900001525878906,32.54999923706055,4382600.0,31.983495712280273
43,2016-03-07,0.21,1.32,0.55,-0.39,0.44,0.001,-0.617224095743973,32.59000015258789,31.920000076293945,32.369998931884766,32.34000015258789,5999200.0,31.777143478393555
44,2016-03-08,-1.27,-1.26,-0.49,0.62,0.14,0.001,-0.624643939400822,32.20000076293945,31.649999618530273,32.0099983215332,31.75,6873500.0,31.19741439819336
45,2016-03-09,0.5,0.11,0.38,0.18,0.11,0.001,-0.631333280517566,32.08000183105469,31.31999969482422,32.029998779296875,31.729999542236328,5569700.0,31.17776107788086
46,2016-03-10,-0.11,-0.74,0.63,0.31,0.18,0.001,-0.637292919602613,32.099998474121094,31.040000915527344,31.920000076293945,31.68000030517578,7152100.0,31.128637313842773
47,2016-03-11,1.69,0.29,0.19,-0.4,-0.32,0.001,-0.642523569841478,32.22999954223633,31.770000457763672,32.150001525878906,32.220001220703125,6935000.0,31.65923309326172
48,2016-03-14,-0.12,-0.14,-0.87,0.01,-0.23,0.001,-0.653889855683309,32.43000030517578,31.920000076293945,32.06999969482422,32.29999923706055,4757800.0,31.737842559814453
49,2016-03-15,-0.36,-1.42,0.67,0.46,0.07,0.001,-0.656406596860247,32.34000015258789,31.56999969482422,32.130001068115234,32.13999938964844,5655400.0,31.580629348754883
50,2016-03-16,0.63,0.11,-0.04,0.56,-0.04,0.001,-0.658350845117234,33.209999084472656,31.75,31.899999618530273,33.099998474121094,9091100.0,32.5239143371582
51,2016-03-17,0.72,0.97,0.59,0.15,0.67,0.001,-0.659722833120992,33.13999938964844,32.369998931884766,32.97999954223633,32.81999969482422,8842000.0,32.24879455566406
52,2016-03-18,0.54,0.41,-0.19,-0.26,0.19,0.001,-0.660522725056293,34.25,33.0,33.209999084472656,33.810001373291016,13637800.0,33.2215690612793
53,2016-03-21,0.1,-0.27,-0.31,-0.08,-0.35,0.001,-0.659378675289567,33.91999816894531,33.150001525878906,33.5099983215332,33.90999984741211,8444500.0,33.31981658935547
54,2016-03-22,-0.05,-0.08,-0.44,-0.3,-0.26,0.001,-0.657523748909572,34.09000015258789,33.43000030517578,33.79999923706055,33.849998474121094,6050300.0,33.260860443115234
55,2016-03-23,-0.86,-1.2,-0.09,0.61,0.01,0.001,-0.654841534042903,34.68000030517578,33.849998474121094,34.0,34.43000030517578,10725200.0,33.83076858520508
56,2016-03-24,0.0,0.42,-0.05,0.05,-0.01,0.001,-0.651331709710929,34.540000915527344,34.0099983215332,34.119998931884766,34.47999954223633,6123900.0,33.87990188598633
57,2016-03-28,0.04,-0.04,0.14,-0.04,0.25,0.001,-0.629149595759733,34.97999954223633,34.380001068115234,34.41999816894531,34.83000183105469,6634700.0,34.223819732666016
58,2016-03-29,1.07,1.64,-1.18,0.19,-0.57,0.001,-0.62194025523531,35.470001220703125,34.599998474121094,34.68000030517578,35.38999938964844,6545300.0,34.77406311035156
59,2016-03-30,0.41,-0.27,0.15,-0.06,0.01,0.001,-0.614202999922809,36.25,35.5,35.52000045776367,35.7599983215332,9417500.0,35.13761901855469
60,2016-03-31,-0.11,0.41,-0.48,-0.12,-0.11,0.001,-0.605936903910719,36.0,35.349998474121094,35.91999816894531,35.630001068115234,9497100.0,35.009883880615234
61,2016-04-01,0.64,-0.34,-0.62,-0.36,-0.14,0.0,-0.597140978001566,36.16999816894531,35.13999938964844,35.40999984741211,36.150001525878906,8707300.0,35.520843505859375
62,2016-04-04,-0.41,-0.33,-0.74,-0.25,-0.23,0.0,-0.57247882530303,36.63999938964844,35.65999984741211,36.45000076293945,35.79999923706055,9848500.0,35.17692565917969
63,2016-04-05,-0.94,-0.18,-0.36,0.06,0.18,0.0,-0.565192583059687,36.08000183105469,35.34000015258789,35.47999954223633,35.75,8489200.0,35.1277961730957
64,2016-04-06,1.14,0.05,-0.82,-0.47,-0.63,0.0,-0.558550476814705,35.81999969482422,34.630001068115234,35.29999923706055,35.79999923706055,11334400.0,35.17692565917969
65,2016-04-07,-1.23,-0.09,-0.35,-0.01,0.22,0.0,-0.552551711712239,35.88999938964844,35.279998779296875,35.56999969482422,35.43000030517578,9452600.0,34.81337356567383
66,2016-04-08,0.29,0.12,0.69,0.36,0.28,0.0,-0.547195569884591,35.95000076293945,35.310001373291016,35.720001220703125,35.65999984741211,6398400.0,35.03936004638672
67,2016-04-11,-0.28,0.01,0.95,-0.01,0.29,0.0,-0.534566554058824,36.470001220703125,35.7599983215332,35.869998931884766,35.880001068115234,9688100.0,35.255531311035156
68,2016-04-12,0.99,0.01,0.85,0.04,-0.15,0.0,-0.531340258180319,36.04999923706055,35.13999938964844,36.0,35.84000015258789,7319100.0,35.21623229980469
69,2016-04-13,1.23,0.95,0.35,-0.46,-0.35,0.0,-0.528729395293567,36.75,36.0,36.0,36.7400016784668,8767900.0,36.10056686401367
70,2016-04-14,0.03,-0.26,0.18,-0.36,-0.11,0.0,-0.526733652958577,37.0,36.4900016784668,36.63999938964844,36.84000015258789,10414100.0,36.198829650878906
71,2016-04-15,-0.04,0.31,-0.32,0.22,0.17,0.0,-0.525352792346366,37.459999084472656,36.709999084472656,36.83000183105469,37.130001068115234,10924300.0,36.48377990722656
72,2016-04-18,0.65,0.13,-0.19,-0.16,-0.04,0.0,-0.52451256371028,37.060001373291016,36.61000061035156,37.060001373291016,36.970001220703125,7683000.0,36.326568603515625
73,2016-04-19,0.29,-0.17,1.49,-0.24,0.37,0.0,-0.524832749117046,37.18000030517578,36.08000183105469,37.11000061035156,36.310001373291016,7728800.0,35.67805480957031
74,2016-04-20,0.15,-0.01,0.53,-0.31,-0.12,0.0,-0.525395723403396,36.66999816894531,36.209999084472656,36.25,36.45000076293945,5004300.0,35.815616607666016
75,2016-04-21,-0.47,-0.01,-0.59,-0.61,-0.34,0.0,-0.526201553940038,36.630001068115234,36.25,36.459999084472656,36.40999984741211,4457000.0,35.776302337646484
76,2016-04-22,0.12,1.03,0.49,-0.09,0.96,0.0,-0.527250337160105,36.779998779296875,36.150001525878906,36.529998779296875,36.27000045776367,5588500.0,35.63874435424805
77,2016-04-25,-0.24,-0.65,-0.18,0.07,-0.16,0.0,-0.531842016345742,36.650001525878906,36.18000030517578,36.279998779296875,36.45000076293945,4799300.0,35.815616607666016
78,2016-04-26,0.29,0.82,0.78,0.33,0.61,0.0,-0.533403601546586,37.09000015258789,36.31999969482422,36.66999816894531,36.47999954223633,5363400.0,35.8450927734375
79,2016-04-27,0.21,0.23,0.68,-0.19,0.79,0.0,-0.534762235244141,37.33000183105469,36.31999969482422,36.38999938964844,37.310001373291016,8809900.0,36.660648345947266
80,2016-04-28,-0.96,-0.2,0.05,-0.48,0.56,0.0,-0.535918080025076,37.29999923706055,36.11000061035156,37.08000183105469,36.20000076293945,9530600.0,35.569976806640625
81,2016-04-29,-0.5,-0.2,0.38,0.06,-0.24,0.0,-0.536871274208467,36.130001068115234,35.13999938964844,36.04999923706055,35.529998779296875,8047600.0,34.911624908447266
82,2016-05-02,0.78,-0.04,-0.36,0.0,-0.09,0.001,-0.538737177002777,36.220001220703125,35.70000076293945,35.869998931884766,36.0,6401900.0,35.373451232910156
83,2016-05-03,-1.05,-0.73,-0.5,0.54,0.03,0.001,-0.538138146224298,35.7400016784668,35.2599983215332,35.59000015258789,35.56999969482422,5600600.0,34.9509391784668
84,2016-05-04,-0.66,-0.16,0.06,0.45,0.29,0.001,-0.536372978796334,35.16999816894531,34.400001525878906,35.13999938964844,34.7599983215332,13144100.0,34.155025482177734
85,2016-05-05,-0.08,-0.53,0.09,0.1,0.02,0.001,-0.533441463482631,35.380001068115234,34.709999084472656,35.04999923706055,34.970001220703125,6172100.0,34.36138153076172
86,2016-05-06,0.38,0.08,0.24,0.17,0.25,0.001,-0.52934324947096,35.41999816894531,34.84000015258789,34.90999984741211,35.33000183105469,4581000.0,34.71511459350586
87,2016-05-09,0.05,0.19,-1.49,0.1,-0.5,0.001,-0.510336408435768,35.56999969482422,34.9900016784668,35.41999816894531,35.279998779296875,8333400.0,34.66598129272461
88,2016-05-10,1.26,-0.38,0.47,-0.11,0.05,0.001,-0.502601423899247,36.02000045776367,35.15999984741211,35.5,35.959999084472656,6741900.0,35.33414077758789
89,2016-05-11,-0.89,-0.33,0.78,-0.44,0.0,0.001,-0.494438744707023,36.459999084472656,35.869998931884766,36.06999969482422,36.060001373291016,8204400.0,35.432403564453125
90,2016-05-12,-0.11,-0.59,0.14,0.38,0.12,0.001,-0.485847394037431,36.47999954223633,34.93000030517578,36.31999969482422,35.56999969482422,16763500.0,34.9509391784668
91,2016-05-13,-0.82,0.28,-0.66,-0.55,-0.17,0.001,-0.476826343770015,41.0,39.0,39.189998626708984,40.97999954223633,52756400.0,40.26677703857422
92,2016-05-16,0.99,0.2,-0.24,-0.05,-0.31,0.001,-0.446724843369068,42.79999923706055,40.540000915527344,40.66999816894531,42.189998626708984,24325800.0,41.455711364746094
93,2016-05-17,-0.95,-0.68,0.61,-0.12,-0.1,0.001,-0.43552982798223,42.58000183105469,41.459999084472656,42.0,42.279998779296875,15709800.0,41.54414749145508
94,2016-05-18,0.1,0.14,0.83,-1.34,-0.65,0.001,-0.423904388862005,43.849998474121094,42.0,42.0,43.36000061035156,13526800.0,42.605350494384766
95,2016-05-19,-0.33,-0.31,-0.3,0.39,-0.01,0.001,-0.411847134800858,43.86000061035156,43.130001068115234,43.189998626708984,43.54999923706055,9972000.0,42.792049407958984
96,2016-05-20,0.75,0.84,-0.3,-0.39,-0.38,0.001,-0.399356622916289,44.5099983215332,43.75,43.81999969482422,44.33000183105469,9777100.0,43.558467864990234
97,2016-05-23,-0.18,0.24,-0.32,-0.21,0.08,0.001,-0.358815936674889,44.689998626708984,44.130001068115234,44.52000045776367,44.400001525878906,10340900.0,43.62725067138672
98,2016-05-24,1.43,0.61,-0.34,-0.1,-0.39,0.001,-0.343903891669267,45.5,44.29999923706055,44.41999816894531,45.36000061035156,10394700.0,44.6862907409668
99,2016-05-25,0.72,-0.13,0.57,0.21,-0.1,0.001,-0.328331875199771,45.689998626708984,44.810001373291016,45.5,45.16999816894531,11451900.0,44.49909973144531
100,2016-05-26,-0.04,-0.16,-0.51,0.17,-0.22,0.001,-0.312098023774932,45.97999954223633,45.119998931884766,45.25,45.650001525878906,7749100.0,44.97197341918945
101,2016-05-27,0.49,0.36,-0.22,-0.06,-0.09,0.001,-0.295200394701993,45.970001220703125,45.54999923706055,45.70000076293945,45.900001525878906,6935400.0,45.21826171875
102,2016-05-31,-0.01,0.45,-0.36,-0.17,-0.33,0.001,-0.22029350848273,46.81999969482422,46.06999969482422,46.099998474121094,46.720001220703125,10313100.0,46.026084899902344
103,2016-06-01,0.2,0.64,-0.25,-0.26,0.08,0.001,-0.199478544713001,47.2599983215332,46.36000061035156,46.5,46.810001373291016,9678300.0,46.11474609375
104,2016-06-02,0.35,0.25,-0.59,-0.24,-0.08,0.001,-0.178712386477309,47.540000915527344,46.599998474121094,47.060001373291016,47.13999938964844,8230200.0,46.439849853515625
105,2016-06-03,-0.38,-0.18,-0.1,0.53,0.14,0.001,-0.158629778537137,46.7400016784668,45.65999984741211,46.68000030517578,46.47999954223633,11526900.0,45.78964614868164
106,2016-06-06,0.6,0.71,0.32,-0.19,-0.11,0.001,-0.102389117796439,46.959999084472656,46.0,46.599998474121094,46.2400016784668,8062800.0,45.553218841552734
107,2016-06-07,0.12,0.23,0.11,0.34,0.22,0.001,-0.0847131192886903,46.779998779296875,46.310001373291016,46.52000045776367,46.33000183105469,4835000.0,45.64188003540039
108,2016-06-08,0.37,0.43,-0.11,0.05,-0.1,0.001,-0.0674755711768533,46.5099983215332,45.79999923706055,46.34000015258789,46.18000030517578,5865400.0,45.49409866333008
109,2016-06-09,-0.27,-0.43,-0.21,0.31,0.13,0.001,-0.0506744106565437,47.45000076293945,45.91999816894531,46.02000045776367,47.380001068115234,11804200.0,46.67628479003906
110,2016-06-10,-1.05,-0.38,-0.17,0.16,0.6,0.001,-0.0343076271455513,47.2400016784668,46.13999938964844,46.81999969482422,46.20000076293945,10000600.0,45.51380157470703
111,2016-06-13,-0.84,-0.37,0.1,-0.24,-0.04,0.001,0.0120424510237449,47.70000076293945,46.25,46.25,46.790000915527344,11889700.0,46.09505844116211
112,2016-06-14,-0.19,0.14,-0.71,0.27,0.03,0.001,0.0259112615323131,47.099998474121094,46.15999984741211,46.68000030517578,46.880001068115234,7458600.0,46.18370819091797
113,2016-06-15,-0.11,0.26,-0.06,-0.05,0.05,0.001,0.0387386826996607,47.77000045776367,46.75,47.27000045776367,47.36000061035156,7525900.0,46.656578063964844
114,2016-06-16,0.24,-0.31,-0.4,0.28,0.35,0.001,0.0505262495736061,47.630001068115234,46.54999923706055,47.0099983215332,47.54999923706055,6161400.0,46.843753814697266
115,2016-06-17,-0.3,0.07,0.94,0.4,0.62,0.001,0.0612753727633885,47.619998931884766,46.529998779296875,47.61000061035156,46.720001220703125,11775000.0,46.026084899902344
116,2016-06-20,0.71,0.59,-0.01,-0.16,0.12,0.001,0.0877571626574064,48.16999816894531,47.439998626708984,47.470001220703125,47.560001373291016,7344200.0,46.85361862182617
117,2016-06-21,0.21,-0.61,0.5,-0.2,0.0,0.001,0.0952214105623949,47.88999938964844,47.20000076293945,47.7599983215332,47.27000045776367,5312700.0,46.56792068481445
118,2016-06-22,-0.2,-0.3,0.08,0.05,0.0,0.001,0.102056946288376,47.68000030517578,47.150001525878906,47.369998931884766,47.22999954223633,5065500.0,46.528507232666016
119,2016-06-23,1.45,0.54,0.43,-0.55,-0.2,0.001,0.108264587838757,48.540000915527344,47.650001525878906,47.68000030517578,48.4900016784668,7447000.0,47.76980209350586
120,2016-06-24,-3.7,0.02,-1.13,0.93,0.1,0.001,0.11384507807732,47.36000061035156,45.29999923706055,46.5,45.72999954223633,25442100.0,45.05078125
121,2016-06-27,-2.07,-1.06,-0.67,0.52,0.43,0.001,0.126878400875741,45.70000076293945,44.56999969482422,45.349998474121094,45.2400016784668,11227200.0,44.56806564331055
122,2016-06-28,1.76,-0.38,0.14,-0.61,-0.59,0.001,0.129786370571408,46.150001525878906,45.27000045776367,46.099998474121094,45.900001525878906,9548000.0,45.21826171875
123,2016-06-29,1.8,0.31,-0.07,-0.11,-0.24,0.001,0.131851457981964,47.0099983215332,46.18000030517578,46.29999923706055,46.650001525878906,7973300.0,45.957122802734375
124,2016-06-30,1.42,0.38,0.45,-0.13,0.38,0.001,0.133073910234861,47.29999923706055,46.349998474121094,46.72999954223633,47.0099983215332,10773500.0,46.31178665161133
125,2016-07-01,0.24,0.47,-0.41,-0.13,0.23,0.001,0.133453873620039,47.36000061035156,46.5,46.75,46.65999984741211,5462200.0,45.96696853637695
126,2016-07-05,-0.85,-0.82,-1.36,0.57,-0.68,0.001,0.130791037959304,47.43000030517578,46.029998779296875,46.400001525878906,47.349998474121094,9277100.0,46.646724700927734
127,2016-07-06,0.62,0.17,-0.13,-0.11,-0.15,0.001,0.12899797325162,47.93000030517578,46.779998779296875,47.02000045776367,47.650001525878906,6827600.0,46.94227600097656
128,2016-07-07,0.02,0.34,-0.2,0.21,-0.29,0.001,0.126764778182085,49.060001373291016,47.75,47.970001220703125,48.88999938964844,9885000.0,48.163856506347656
129,2016-07-08,1.6,0.94,0.35,0.07,0.27,0.001,0.124091185505928,51.09000015258789,49.220001220703125,49.40999984741211,50.849998474121094,12048300.0,50.09474182128906
130,2016-07-11,0.43,0.69,0.25,0.3,-0.08,0.001,0.113476270422252,52.400001525878906,51.52000045776367,51.58000183105469,52.02000045776367,11219400.0,51.24736785888672
131,2016-07-12,0.75,0.73,1.0,-0.63,0.64,0.001,0.109151238320708,53.279998779296875,51.939998626708984,52.599998474121094,52.79999923706055,10919000.0,52.015777587890625
132,2016-07-13,-0.05,-0.46,0.51,0.54,0.0,0.001,0.104445860928174,53.20000076293945,52.70000076293945,52.900001525878906,52.779998779296875,8115100.0,51.99608612060547
133,2016-07-14,0.51,-0.42,0.45,-0.04,0.0,0.001,0.0993595751556846,53.79999923706055,52.619998931884766,53.060001373291016,53.31999969482422,7922300.0,52.52805709838867
134,2016-07-15,-0.05,0.29,0.01,-0.3,0.0,0.001,0.0938917723312568,52.939998626708984,51.84000015258789,52.63999938964844,52.70000076293945,10715400.0,51.917266845703125
135,2016-07-18,0.25,0.01,-0.12,0.09,-0.23,0.001,0.0751820411976948,53.43000030517578,52.77000045776367,53.349998474121094,52.970001220703125,6324800.0,52.18325424194336
136,2016-07-19,-0.22,-0.62,0.05,0.47,-0.23,0.001,0.0682016768053835,53.72999954223633,52.84000015258789,52.939998626708984,53.52000045776367,9566300.0,52.72509002685547
137,2016-07-20,0.48,0.39,-0.87,-0.03,-0.35,0.001,0.0608670239691852,54.5099983215332,53.47999954223633,53.70000076293945,54.220001220703125,7411500.0,53.41468811035156
138,2016-07-21,-0.38,-0.08,-0.01,0.0,0.03,0.001,0.0531772049567259,54.27000045776367,53.040000915527344,54.099998474121094,53.220001220703125,9032700.0,52.42954635620117
139,2016-07-22,0.48,0.28,-0.08,0.41,-0.25,0.001,0.0451312995331629,54.66999816894531,53.02000045776367,53.40999984741211,54.66999816894531,7894200.0,53.858009338378906
140,2016-07-25,-0.27,-0.01,-0.24,0.51,-0.39,0.001,0.0188058169961782,55.810001373291016,54.7599983215332,55.0,55.68000030517578,7813200.0,54.853004455566406
141,2016-07-26,0.13,0.61,0.54,-0.44,0.73,0.001,0.00921952904826892,56.91999816894531,56.09000015258789,56.16999816894531,56.630001068115234,12862700.0,55.78889846801758
142,2016-07-27,-0.14,0.52,-0.42,-0.12,-0.56,0.001,-0.000792675692405958,57.220001220703125,55.720001220703125,57.119998931884766,56.060001373291016,11166900.0,55.22736358642578
143,2016-07-28,0.18,-0.45,-0.34,-0.06,-0.14,0.001,-0.0112319953788378,56.599998474121094,56.0099983215332,56.189998626708984,56.18000030517578,5547900.0,55.345584869384766
144,2016-07-29,0.17,-0.03,0.04,0.0,0.32,0.001,-0.0220996792765419,57.25,55.380001068115234,56.38999938964844,57.099998474121094,10239700.0,56.25190734863281
145,2016-08-01,-0.16,0.07,-0.87,0.69,-0.73,0.001,-0.0572630143288975,57.54999923706055,56.36000061035156,57.34000015258789,56.72999954223633,7528000.0,55.88740921020508
146,2016-08-02,-0.7,-0.63,0.17,-0.54,0.15,0.001,-0.0693830856495737,57.029998779296875,55.5,57.0,56.040000915527344,7068700.0,55.20764923095703
147,2016-08-03,0.45,0.57,0.83,-0.71,0.15,0.001,-0.0808955786089901,56.29999923706055,55.65999984741211,55.970001220703125,56.189998626708984,7495700.0,55.35542678833008
148,2016-08-04,0.05,0.07,-0.33,0.14,0.07,0.001,-0.0918018708984981,57.4900016784668,56.349998474121094,56.459999084472656,57.22999954223633,6817800.0,56.379981994628906
149,2016-08-05,0.93,0.56,0.87,-0.5,-0.36,0.001,-0.102103267665871,58.22999954223633,57.61000061035156,57.88999938964844,58.20000076293945,9289700.0,57.335575103759766
150,2016-08-08,-0.06,0.1,0.57,0.0,0.43,0.001,-0.129298869576947,59.13999938964844,58.119998931884766,59.0,58.7400016784668,7626600.0,57.867557525634766
151,2016-08-09,0.05,-0.05,-0.31,-0.13,-0.21,0.001,-0.137138038035789,59.459999084472656,58.7400016784668,59.029998779296875,58.88999938964844,9308600.0,58.01533126831055
152,2016-08-10,-0.29,-0.45,-0.13,0.71,0.01,0.001,-0.144414676919785,59.5,58.31999969482422,59.40999984741211,58.5099983215332,9393500.0,57.640968322753906
153,2016-08-11,0.54,0.15,0.04,-0.3,0.16,0.001,-0.151129657018823,59.95000076293945,58.70000076293945,58.81999969482422,59.70000076293945,17026600.0,58.81330108642578
154,2016-08-12,-0.06,0.12,-0.18,-0.19,-0.28,0.001,-0.157283781909509,63.380001068115234,60.630001068115234,61.900001525878906,63.040000915527344,35643600.0,62.10368728637695
155,2016-08-15,0.39,0.79,0.39,-0.27,0.35,0.001,-0.172259932457501,63.5,62.130001068115234,63.11000061035156,62.97999954223633,14332600.0,62.044578552246094
156,2016-08-16,-0.57,-0.19,0.61,-0.1,0.3,0.001,-0.17602137361593,62.9900016784668,62.40999984741211,62.88999938964844,62.599998474121094,7191300.0,61.670223236083984
157,2016-08-17,0.12,-0.49,0.25,0.08,0.07,0.001,-0.179197118478887,62.7400016784668,60.65999984741211,62.599998474121094,61.150001525878906,14880300.0,60.24176025390625
158,2016-08-18,0.32,0.47,0.37,-0.54,0.33,0.001,-0.181787547085366,62.20000076293945,60.81999969482422,61.060001373291016,62.099998474121094,8292100.0,61.17764663696289
159,2016-08-19,-0.11,0.1,-0.12,0.29,-0.15,0.001,-0.183792969430004,62.72999954223633,61.79999923706055,62.06999969482422,62.2599983215332,7289000.0,61.335269927978516
160,2016-08-22,-0.02,0.22,-0.41,0.02,-0.36,0.001,-0.18620094635043,62.61000061035156,61.709999084472656,62.45000076293945,62.52000045776367,6118700.0,61.59141159057617
161,2016-08-23,0.27,0.55,-0.01,0.03,0.06,0.001,-0.185863077729129,63.31999969482422,62.72999954223633,63.040000915527344,62.90999984741211,8494100.0,62.08982849121094
162,2016-08-24,-0.56,-0.44,0.4,0.38,-0.07,0.001,-0.185036039008352,63.15999984741211,61.650001525878906,63.130001068115234,61.939998626708984,7461200.0,61.132476806640625
163,2016-08-25,-0.08,0.22,0.48,-0.18,0.29,0.001,-0.183719731217,61.9900016784668,60.7599983215332,61.959999084472656,61.529998779296875,10150800.0,60.727821350097656
164,2016-08-26,-0.15,0.12,-0.13,-0.36,-0.19,0.001,-0.181913996833512,62.380001068115234,61.20000076293945,61.689998626708984,62.029998779296875,7500600.0,61.22129821777344
165,2016-08-29,0.53,0.01,0.35,-0.1,0.21,0.001,-0.173362129222208,62.529998779296875,61.88999938964844,62.279998779296875,61.9900016784668,6866300.0,61.18183135986328
166,2016-08-30,-0.14,0.21,0.31,-0.05,-0.3,0.001,-0.169464929490723,62.2400016784668,61.459999084472656,61.90999984741211,61.630001068115234,7138600.0,60.82651138305664
167,2016-08-31,-0.24,-0.34,0.13,0.27,-0.35,0.001,-0.16514125976206,61.91999816894531,61.15999984741211,61.75,61.34000015258789,9713600.0,60.54029083251953
168,2016-09-01,0.03,0.06,-0.49,0.15,-0.13,0.001,-0.160390602625924,63.380001068115234,61.34000015258789,61.38999938964844,63.150001525878906,10712300.0,62.326698303222656
169,2016-09-02,0.53,0.42,0.36,-0.16,0.19,0.001,-0.15580386856116,63.349998474121094,61.81999969482422,63.279998779296875,62.529998779296875,8078700.0,61.71478271484375
170,2016-09-06,0.26,0.0,-0.53,-0.71,-0.03,0.001,-0.14111951352809,63.119998931884766,62.43000030517578,62.75,63.119998931884766,7670300.0,62.297088623046875
171,2016-09-07,0.09,0.6,0.03,-0.1,-0.24,0.001,-0.138318994160132,63.22999954223633,61.83000183105469,62.91999816894531,62.189998626708984,9949700.0,61.37920379638672
172,2016-09-08,-0.18,0.03,0.57,-0.9,0.41,0.001,-0.135909451425581,62.7400016784668,61.41999816894531,62.130001068115234,62.63999938964844,7895200.0,61.82334518432617
173,2016-09-09,-2.47,-0.55,0.31,0.08,-0.43,0.001,-0.133890596976277,62.29999923706055,59.0,61.95000076293945,59.52000045776367,17444000.0,58.74402618408203
174,2016-09-12,1.44,-0.04,-0.47,-0.07,-0.19,0.001,-0.129944254354377,60.869998931884766,57.31999969482422,58.72999954223633,60.75,14956500.0,59.95798873901367
175,2016-09-13,-1.48,-0.32,-0.47,0.63,-0.76,0.001,-0.129162883802891,61.29999923706055,59.529998779296875,60.599998474121094,59.869998931884766,11794200.0,59.08945846557617
176,2016-09-14,-0.08,0.05,-0.83,0.14,-0.5,0.001,-0.128679828118224,60.599998474121094,59.5099983215332,60.0099983215332,60.400001525878906,7976200.0,59.612545013427734
177,2016-09-15,1.07,0.3,-0.33,0.08,-0.22,0.001,-0.128495029493468,62.7599983215332,60.36000061035156,60.5,62.689998626708984,12880300.0,61.87269592285156
178,2016-09-16,-0.36,0.29,-0.45,0.17,-0.21,0.001,-0.12860846581391,63.25,62.119998931884766,62.90999984741211,62.84000015258789,22561100.0,62.0207405090332
179,2016-09-19,0.05,0.49,0.17,-0.04,0.35,0.001,-0.130598338081804,65.26000213623047,63.209999084472656,63.5,63.66999816894531,10428200.0,62.83991622924805
180,2016-09-20,-0.02,-0.32,-0.51,-0.44,-0.11,0.001,-0.131893284959497,64.4000015258789,62.7400016784668,64.4000015258789,63.09000015258789,8277800.0,62.26748275756836
181,2016-09-21,1.12,0.2,0.33,-0.37,0.51,0.001,-0.133615128879315,64.9800033569336,63.27000045776367,63.279998779296875,64.86000061035156,8405300.0,64.01438903808594
182,2016-09-22,0.7,0.8,-0.06,0.04,0.14,0.001,-0.135764075893022,65.44000244140625,64.6500015258789,65.23999786376953,65.0199966430664,7718300.0,64.17231750488281
183,2016-09-23,-0.6,-0.06,-0.19,0.51,-0.49,0.001,-0.138340383163487,65.29000091552734,64.66000366210938,65.0999984741211,64.94999694824219,6903300.0,64.10323333740234
184,2016-09-26,-0.88,-0.29,-0.35,-0.19,0.19,0.001,-0.148368389494757,64.5999984741211,63.529998779296875,64.20999908447266,64.33999633789062,5751000.0,63.501182556152344
185,2016-09-27,0.64,-0.13,-0.53,0.04,-0.4,0.001,-0.152269886730215,66.63999938964844,64.05999755859375,64.08999633789062,66.54000091552734,10068800.0,65.67249298095703
186,2016-09-28,0.56,0.21,1.1,-1.19,1.12,0.001,-0.156481321468061,66.83000183105469,65.93000030517578,66.63999938964844,66.77999877929688,7994700.0,65.90937805175781
